postcode,month,latitude,longitude,Shopping,Entertainment,Food,Fashion,Healthcare,Transportation,Utilities,Average_Age,Average_Income,Population_Size,Employment_Rate,Education_Level,Season,Consumer_Confidence,Market_Saturation,Age_Group,Gender,Mosaic_Type,Total_Spend,Sector,Sub-Sector,Online_Spend,Offline_Spend,Card_Type,Loyalty_Score,Savings_Rate,Credit_Utilization,Projected_Spend_Growth
AB21 9LG,Month_8,57.174979,-2.168347,2949.8400000000006,1666.08,3045.0,993.0,4746.3,2359.0,5322.900000000001,28,64795,17605,65.32,PhD,Summer,60.76,8,60+,Male,B,20052.0,Utilities,Dining,6605.479598954099,13446.520401045902,Debit,0.5200326187595865,0.38288475635483,0.3707292332817421,21230.07160464528
AB21 9LG,Month_9,57.174979,-2.168347,1740.87,1538.3999999999999,1921.0,1698.642,3048.0,2163.0,1589.0,46,97147,49609,85.63,Master's,Fall,85.95,9,<20,Female,A,12804.0,Transportation,Electronics,4190.476856479439,8613.52314352056,Debit,0.7987911404720526,0.4878074681276822,0.495825323836671,14706.032211032463
AB21 9LG,Month_10,57.174979,-2.168347,4281.45,1811.0,3339.0,424.8,758.0,2227.0,3425.0,51,102320,27185,54.19,PhD,Fall,69.29,4,40-50,Female,B,15637.0,Transportation,Electronics,7435.576262507778,8201.423737492223,Credit,0.7657239364298705,0.5918339768303593,0.38457762530020173,16783.643912521937
AB21 9LG,Month_11,57.174979,-2.168347,3187.8,878.0,5281.25,1686.0,2136.0,2402.0,1836.0,69,51462,17826,65.13,Bachelor's,Fall,86.42,9,40-50,Female,E,18375.5,Utilities,Apparel,4378.178957574356,12326.821042425643,Debit,0.9473907110817756,0.39237229186107403,0.4029275985439178,19658.246187878824
AB21 9LG,Month_12,57.174979,-2.168347,6175.650000000001,3614.4,6949.25,460.90000000000003,2067.0,2577.0,2412.0,69,66947,44709,80.98,PhD,Winter,65.51,3,<20,Female,A,18835.300000000003,Utilities,Apparel,5734.960803273635,11388.039196726364,Debit,0.9772528962069087,0.23186546026644816,0.8634736666664558,20696.714591937394
AB21 9LJ,Month_1,57.176799,-2.171084,2735.0,1605.6,3783.6,1572.67,1644.0,1445.0,1138.0,47,46621,49113,99.78,PhD,Winter,67.18,6,<20,Male,D,15604.6,Retail,Groceries,6483.095491216088,7702.904508783912,Debit,0.9808276988709976,0.27877651532017705,0.7993673511189475,17804.118553941975
AB21 9LJ,Month_2,57.176799,-2.171084,3945.6,2542.0,1882.0,1390.0,3626.0,2634.4500000000003,1523.5000000000002,44,30925,38377,96.28,Master's,Winter,78.07,9,40-50,Female,B,17718.0,Utilities,Electronics,10269.090814670022,7448.909185329978,Credit,0.6942288366678482,0.6786698456484461,0.3746238419098617,19326.831418671423
AB21 9LJ,Month_3,57.176799,-2.171084,1621.0,841.0,1585.0,521.0,517.0,2012.8500000000001,1343.1000000000001,42,28460,24156,91.61,Master's,Spring,81.2,2,20-30,Female,A,8223.0,Retail,Electronics,3900.27218533766,4322.727814662339,Debit,0.6389462110893989,0.3797826627640338,0.3825482484448119,9296.521409722682
AB21 9LJ,Month_4,57.176799,-2.171084,724.5,658.0,4345.0,1068.0,1832.0,2284.0,2113.0,65,114700,17864,75.04,Master's,Spring,76.65,3,30-40,Female,A,14027.2,Utilities,Apparel,4812.788429439715,7939.211570560285,Credit,0.9191219354540932,0.25721538292569346,0.8493335046893582,15546.39780076557
AB21 9LJ,Month_5,57.176799,-2.171084,3352.0,1378.8,4854.0,1144.0,2403.0,1882.0,2113.0,55,79689,31271,90.24,PhD,Spring,84.44,3,<20,Female,D,16793.0,Transportation,Health Services,4670.530131876988,12122.469868123011,Debit,0.7548844584535037,0.2843682107838407,0.5150776747182153,17985.679631836978
AB21 9LJ,Month_6,57.176799,-2.171084,1355.2,1132.56,2720.0,1785.0,2156.0,2199.0,4642.0,57,53873,13554,77.95,High School,Summer,62.14,5,40-50,Female,C,15922.0,Transportation,Health Services,9431.78600147534,6490.2139985246595,Debit,0.7978185736770356,0.584767421191615,0.4497093556211573,18175.60194542803
AB21 9LJ,Month_7,57.176799,-2.171084,2786.4,4436.639999999999,1508.0,711.0,791.7,2334.0,2174.7000000000003,40,62727,17449,72.92,Bachelor's,Summer,67.73,3,50-60,Female,B,14812.6,Retail,Dining,4414.4191136251775,9051.580886374823,Credit,0.83365454761795,0.5297670314537004,0.4541157777629928,16891.279525098944
AB21 9LJ,Month_8,57.176799,-2.171084,3250.3599999999997,1224.6000000000001,4424.0,343.2,830.0,1995.0,2538.0,46,118118,8502,61.18,Bachelor's,Summer,60.15,2,20-30,Male,E,15830.100000000002,Utilities,Dining,6098.958853170919,8292.04114682908,Debit,0.8105985204423305,0.6831780191867576,0.37730812285309095,17068.084970848857
AB21 9LJ,Month_9,57.176799,-2.171084,784.3,2131.0,1004.0,2439.8399999999997,2096.0,2526.0,2466.0,67,83512,32405,97.55,Bachelor's,Fall,82.64,7,30-40,Female,D,12673.0,Healthcare,Groceries,4339.64582706276,8333.354172937241,Debit,0.7315711118070007,0.5139865102323093,0.31470237506181636,13545.153401426607
AB21 9LJ,Month_10,57.176799,-2.171084,3653.5499999999997,1772.0,3340.0,568.8,1445.0,851.0,1314.0,28,94812,47500,79.91,Bachelor's,Fall,87.63,9,20-30,Female,D,13998.6,Transportation,Electronics,3349.983648854023,9376.016351145976,Debit,0.9531761136316033,0.2547259628836402,0.5886507378899424,15377.918573255694
AB21 9LJ,Month_11,57.176799,-2.171084,863.0,2083.2,1698.75,374.00000000000006,1787.0,1076.25,4541.900000000001,21,35275,45822,83.77,Master's,Fall,79.34,5,<20,Female,C,11239.0,Hospitality,Groceries,5196.1246059856085,6042.8753940143915,Credit,0.7491950971411285,0.5056441755033576,0.4161852923103657,12430.835961638462
AB21 9LJ,Month_12,57.176799,-2.171084,1206.465,754.8,8170.749999999999,2329.2,997.1,1477.0,1966.8000000000002,53,112269,47531,57.05,Bachelor's,Winter,78.45,4,60+,Male,D,11809.0,Transportation,Electronics,6752.487265436565,5056.512734563435,Credit,0.7790256921266434,0.267366097327337,0.854384097247536,13347.799126274138
AB21 9LL,Month_1,57.177239,-2.171434,4712.7,2466.0,1091.7,2197.998,934.0,2640.0,4995.0,48,91770,42501,71.54,Bachelor's,Winter,77.03,4,<20,Male,B,19683.4,Transportation,Dining,5341.399143853352,12552.600856146648,Debit,0.8081335358045936,0.5178684513210106,0.3779824224148723,20694.70357822904
AB21 9LL,Month_2,57.177239,-2.171434,5127.849999999999,1470.0,4477.0,988.8,2535.0,2783.0,2217.0,27,100535,21629,98.23,High School,Winter,73.44,1,30-40,Female,E,18765.0,Utilities,Electronics,7345.07667985331,11419.923320146689,Debit,0.7617060656717733,0.4221082775927829,0.4437972563845179,20925.79404286941
AB21 9LL,Month_3,57.177239,-2.171434,2739.6,558.0,2459.0,1115.0,2997.0,2743.0,3525.0,33,50034,26612,87.88,PhD,Spring,83.53,9,40-50,Female,D,18085.100000000002,Utilities,Groceries,8505.980183623622,7935.019816376378,Debit,0.8800318841351336,0.6223991221771724,0.3263321193842211,18991.13804220456
AB21 9LL,Month_4,57.177239,-2.171434,4230.044999999999,3166.7999999999997,4086.0,728.64,2844.0,465.0,2996.0,47,100934,22304,94.14,PhD,Spring,60.25,9,<20,Male,A,17669.0,Retail,Dining,4244.412988060492,13424.587011939508,Debit,0.7577704636126517,0.550414012437727,0.43923326532097207,18940.907573748664
AB21 9LL,Month_5,57.177239,-2.171434,1872.0,442.0,4344.0,1228.0,3173.3,1083.0,3095.4,52,47184,31157,69.79,PhD,Spring,83.82,1,50-60,Male,A,14224.0,Transportation,Dining,7178.898123689605,7045.101876310395,Debit,0.7995647528737062,0.4071782034377731,0.3686987121114916,16054.537458866609
AB21 9LL,Month_6,57.177239,-2.171434,3246.68,3612.96,1562.0,697.1999999999999,4820.400000000001,1859.0,1375.0,61,91409,14084,53.32,High School,Summer,79.6,3,50-60,Female,D,14805.0,Transportation,Health Services,7405.986568198584,7399.013431801416,Debit,0.7921561584534589,0.43432003131058994,0.672222594177034,16841.94864430233
AB21 9LL,Month_7,57.177239,-2.171434,1136.0,1444.5600000000002,3812.0,1947.0,2113.0,700.0,1333.0,34,60886,38896,67.57,Bachelor's,Summer,85.02,6,40-50,Female,E,13476.1,Transportation,Dining,5874.655349017026,6376.344650982974,Debit,0.9650019327805869,0.7141597911132997,0.34832502231085816,14576.09002174472
AB21 9LL,Month_8,57.177239,-2.171434,3174.4,2633.2799999999997,1044.0,1991.0,1583.4,414.0,4086.5000000000005,22,42943,35237,68.8,High School,Summer,94.18,1,50-60,Female,C,15441.800000000001,Hospitality,Groceries,6489.458685753179,7548.541314246821,Debit,0.9550431314940266,0.7669279551761716,0.3017109373261275,16526.739460850415
AB21 9LL,Month_9,57.177239,-2.171434,3269.0,389.0,3750.0,1790.55,4638.400000000001,650.0,2577.3,20,66069,37353,65.06,High School,Fall,93.15,5,50-60,Male,C,17078.600000000002,Hospitality,Electronics,3155.4457568836883,12370.554243116312,Debit,0.9324467229011998,0.46537145412533343,0.5263353051971553,18061.957883118506
AB21 9LL,Month_10,57.177239,-2.171434,4291.799999999999,1019.0,1633.0,808.8,5158.400000000001,1175.0,1779.8000000000002,33,109943,31449,76.34,High School,Fall,92.28,3,60+,Male,A,13819.0,Healthcare,Health Services,7302.693266854085,6516.306733145915,Debit,0.7875435343830534,0.5859733105494009,0.4282078763237795,15162.193659574208
AB21 9LL,Month_11,57.177239,-2.171434,515.0,780.0,3043.75,1127.0,2731.0,1549.0,2489.0,68,57348,27246,59.61,Master's,Fall,76.46,3,20-30,Female,B,12788.6,Healthcare,Groceries,4508.838476590617,7117.161523409383,Credit,0.8068986943057854,0.2269141847391694,0.5598591602019846,13754.869949386593
AB21 9LL,Month_12,57.177239,-2.171434,2224.56,2917.2,3867.4999999999995,274.8,2959.0,913.0,3093.0,21,95118,31818,96.88,High School,Winter,75.6,1,20-30,Female,E,12827.0,Healthcare,Electronics,6619.885055943594,6207.114944056406,Debit,0.5276536984043105,0.3885110261996053,0.7303492556612,13816.881249618336
AB21 9LN,Month_1,57.177901,-2.17324,1949.0,1400.0,2474.1,1334.5,3727.1,430.0,2499.2000000000003,26,53888,16718,95.38,High School,Winter,68.27,2,50-60,Female,D,14560.7,Utilities,Apparel,3050.946079381239,10186.05392061876,Credit,0.9103846651750735,0.3717542031779797,0.6164667127934549,16484.83415748766
AB21 9LN,Month_2,57.177901,-2.17324,1688.0849999999998,972.0,3708.0,1345.2,1612.0,2611.0,3301.1000000000004,21,112768,8894,63.08,Bachelor's,Winter,61.27,8,50-60,Male,C,14284.0,Transportation,Apparel,4114.958649893417,10169.041350106583,Debit,0.7902441015428918,0.26549302685086823,0.7027644302255343,15838.600702454667
AB21 9LN,Month_3,57.177901,-2.17324,3096.9,816.0,4241.0,793.0,2728.7000000000003,1939.3500000000001,1264.45,38,30676,10729,82.57,Bachelor's,Spring,80.21,8,50-60,Male,A,14282.0,Healthcare,Health Services,5832.0804564313985,8449.919543568602,Credit,0.7679401510432611,0.32822964431461205,0.41436569393059,15191.260815840851
AB21 9LN,Month_4,57.177901,-2.17324,4624.15,2832.0,3768.0,830.4,2403.7000000000003,2254.0,1775.4,27,84081,6671,75.06,Master's,Spring,98.99,6,50-60,Male,B,18733.0,Retail,Health Services,5071.0735788006805,11958.92642119932,Debit,0.9047923769975661,0.7176174351171661,0.33770908506631625,19919.72210818898
AB21 9LN,Month_5,57.177901,-2.17324,810.0,2295.6,1593.0,2168.1000000000004,2090.0,480.0,3914.0,48,57512,36151,62.5,High School,Spring,90.09,1,<20,Female,C,14048.1,Retail,Dining,5092.183096139722,7678.816903860278,Debit,0.8837445792473408,0.5909817081753499,0.4481331109193242,14758.298520439845
AB21 9LN,Month_6,57.177901,-2.17324,1138.96,1686.3600000000001,2424.0,832.8,1304.0,648.0,1192.0,34,112322,46913,94.85,Bachelor's,Summer,81.9,1,40-50,Female,B,9439.1,Utilities,Groceries,3066.043396152649,5514.956603847351,Debit,0.9193274491838797,0.3183762970287215,0.610730035345883,10707.002509499924
AB21 9LN,Month_7,57.177901,-2.17324,3097.548,4588.272,4779.0,774.84,916.0,2818.0,1970.0,33,97731,17831,61.55,PhD,Summer,71.92,9,<20,Male,E,18988.2,Transportation,Electronics,4353.071757574367,12908.928242425633,Debit,0.9496055049225234,0.5335463842233582,0.3740592776612084,21463.1890104296
AB21 9LN,Month_8,57.177901,-2.17324,961.4,3642.6,3293.0,1286.3999999999999,1381.0,460.0,4027.0,56,105637,26863,81.23,PhD,Summer,64.87,4,30-40,Female,B,14974.300000000001,Healthcare,Apparel,3047.316108009307,10565.683891990693,Credit,0.9628304079846457,0.22329000010906802,0.6814247136114315,16871.813220863878
AB21 9LN,Month_9,57.177901,-2.17324,3405.1499999999996,2686.0,2926.0,1426.9199999999998,1290.0,413.0,3362.0,64,95575,31948,66.77,PhD,Fall,70.55,7,30-40,Male,B,14672.0,Retail,Apparel,5360.664591555622,9311.335408444378,Credit,0.5132664081218019,0.38147639872259376,0.4221508164603623,15941.994523437206
AB21 9LN,Month_10,57.177901,-2.17324,750.0,986.0,1856.0,1476.0,2475.0,2483.25,3292.3,67,28586,8334,91.31,Master's,Fall,81.37,5,40-50,Male,A,12901.0,Retail,Health Services,4363.139273583859,8537.86072641614,Debit,0.6403908701210073,0.3051170707020487,0.4983660517844979,14705.372639113883
AB21 9LN,Month_11,57.177901,-2.17324,1258.0,1889.0,3615.0,829.0,2226.0,1665.0,4383.0,23,55117,29521,81.02,Bachelor's,Fall,84.96,7,40-50,Female,B,15142.0,Retail,Groceries,5911.926883439933,9230.073116560066,Debit,0.5060389060908892,0.24749680134938012,0.6368975227225788,16477.032444699256
AB21 9LN,Month_12,57.177901,-2.17324,4492.8,1438.8,2714.25,1138.0,3155.1,1874.25,5009.400000000001,47,27859,46747,91.63,Bachelor's,Winter,74.64,6,50-60,Male,E,14544.0,Utilities,Health Services,4710.6655842672,9833.3344157328,Debit,0.594637967686927,0.40439467142598895,0.4222329304601936,15785.298416896852
AB21 9LP,Month_1,57.176472,-2.167047,4268.799999999999,1801.0,4275.900000000001,233.57999999999998,2308.0,1928.0,3143.0,32,113568,40645,67.39,High School,Winter,64.2,5,40-50,Male,A,17872.0,Hospitality,Groceries,8351.550157526295,9520.449842473705,Debit,0.5551260691379851,0.3872037308585953,0.5055121144866151,19398.308926010366
AB21 9LP,Month_2,57.176472,-2.167047,1797.0,2954.0,1042.0,822.0,2769.0,442.0,3477.1000000000004,60,59045,21020,50.56,PhD,Winter,70.52,4,50-60,Male,B,13582.800000000001,Transportation,Apparel,6761.502368145538,5586.497631854462,Credit,0.9922554249775488,0.49170703292411383,0.5504739001554998,15071.94068878053
AB21 9LP,Month_3,57.176472,-2.167047,3987.0,522.0,3888.0,1989.0,3428.1,2136.0,3757.6000000000004,69,46380,28452,61.08,PhD,Spring,70.28,5,60+,Male,A,18575.0,Hospitality,Groceries,8705.294881007358,9869.705118992642,Debit,0.5944279892274953,0.35106493857343857,0.6004841375274245,20205.49917377329
AB21 9LP,Month_4,57.176472,-2.167047,2131.0,1651.2,4794.0,2127.4,3306.0,2940.0,3656.4,48,36503,9549,90.72,Bachelor's,Spring,81.4,4,<20,Male,B,21631.5,Hospitality,Health Services,11290.475804483336,8374.524195516664,Debit,0.834261407164764,0.39887364506573464,0.6069448892618545,23329.385553417436
AB21 9LP,Month_5,57.176472,-2.167047,4310.0,1400.0,1178.0,1006.0,1598.0,2798.0,1942.0,47,78488,32173,65.84,High School,Spring,64.13,7,30-40,Male,D,14232.0,Transportation,Dining,6354.878976659996,7877.121023340004,Credit,0.7001169108634928,0.5511389942127145,0.4568502416229686,15755.535350623568
AB21 9LP,Month_6,57.176472,-2.167047,1931.2,3183.96,2480.0,541.0,3121.0,2295.0,3381.0,54,69166,26096,65.98,High School,Summer,71.53,2,20-30,Female,C,16273.0,Healthcare,Groceries,3971.3095254661584,12301.690474533842,Debit,0.6424187544541219,0.4809863744338595,0.504382587498817,18287.99703616956
AB21 9LP,Month_7,57.176472,-2.167047,2599.2000000000003,1501.3439999999998,3582.0,1661.0000000000002,1790.0,2409.0,4434.0,33,67461,8458,72.48,PhD,Summer,73.74,9,<20,Female,A,18137.0,Transportation,Dining,5216.842309675696,12920.157690324304,Credit,0.7100287876467671,0.450409294055829,0.6578234159730666,19337.66566608106
AB21 9LP,Month_8,57.176472,-2.167047,1207.96,2556.84,1606.0,1944.0,3510.0,895.0,1387.0,61,110464,43052,63.73,Bachelor's,Summer,81.09,5,30-40,Female,C,11970.0,Transportation,Apparel,6401.648999313402,5568.351000686598,Credit,0.6883941349747977,0.3497782928943837,0.5457227019556036,13648.323880161985
AB21 9LP,Month_9,57.176472,-2.167047,607.1999999999999,923.0,1671.0,1656.0,4527.900000000001,1239.0,2187.9,53,103190,26008,90.35,Master's,Fall,71.95,3,60+,Female,D,11033.0,Retail,Dining,3952.424040594202,7080.575959405798,Debit,0.749950252021892,0.5606127532917484,0.3913170156506967,11789.879171180672
AB21 9LP,Month_10,57.176472,-2.167047,1675.55,2186.0,4315.0,2078.4,3883.0,1599.0,860.0,19,109052,6696,66.09,Bachelor's,Fall,65.99,5,20-30,Male,A,16032.0,Retail,Groceries,5039.016102501222,10992.983897498778,Debit,0.6310789995601574,0.49068855487421437,0.3697779005324046,17616.274747429296
AB21 9LP,Month_11,57.176472,-2.167047,2278.8,2512.0,2407.5,443.0,2344.0,1618.0,2640.0,45,56900,42385,80.2,Master's,Fall,61.02,9,20-30,Female,C,14015.0,Utilities,Health Services,3850.438999748074,10164.561000251926,Debit,0.5338909107148859,0.40205974481536777,0.37278337819790586,15530.66498923645
AB21 9LP,Month_12,57.176472,-2.167047,1903.1999999999998,1620.0,1778.0,420.0,3599.0,1452.0,2102.0,65,54008,44460,72.55,PhD,Winter,66.92,2,40-50,Female,E,10915.0,Retail,Health Services,4416.940663848305,6498.059336151695,Credit,0.7108822869921235,0.40308277817625715,0.5174867980991303,11559.673142177788
AB21 9LQ,Month_1,57.177093,-2.166289,735.3000000000001,1393.0,1921.5,1172.1499999999999,5086.900000000001,663.0,919.6,57,64847,27654,64.37,Bachelor's,Winter,92.99,8,60+,Female,C,11136.0,Retail,Electronics,6146.200047657427,4989.799952342573,Credit,0.5493877180965474,0.594433674305525,0.443306117572694,12599.600999627297
AB21 9LQ,Month_2,57.177093,-2.166289,855.5999999999999,2742.0,2638.0,2119.92,925.0,1390.0,1957.0,34,92604,18728,63.27,PhD,Winter,74.01,1,<20,Female,D,11545.0,Retail,Apparel,5948.364839246191,5596.635160753809,Credit,0.6391914450716654,0.5967811144117582,0.3861293898545829,12579.114456479965
AB21 9LQ,Month_3,57.177093,-2.166289,1247.0,1688.0,3873.0,1971.0,1382.0,2394.0,3759.0,58,57353,10882,75.09,High School,Spring,81.56,7,40-50,Female,D,17945.4,Hospitality,Health Services,3285.1379262646246,13028.862073735376,Debit,0.8061155890477116,0.35338164345281364,0.3791671026380748,20146.263688691604
AB21 9LQ,Month_4,57.177093,-2.166289,1375.3999999999999,1629.0,4669.0,1851.6,2337.0,1697.0,2220.0,55,110684,48734,60.54,PhD,Spring,79.6,7,20-30,Male,E,16820.100000000002,Transportation,Health Services,6198.905220131899,9092.0947798681,Credit,0.829182653545672,0.6913714709515525,0.3628860333246011,17999.563146430824
AB21 9LQ,Month_5,57.177093,-2.166289,771.0,1736.3999999999999,3594.0,629.2,1285.0,959.0,4123.0,53,70711,48177,67.28,Master's,Spring,71.05,7,<20,Male,A,14026.1,Transportation,Apparel,5566.8766521619755,7184.1233478380245,Credit,0.8834616780840391,0.3270988041089865,0.7453767805407577,15917.136461957294
AB21 9LQ,Month_6,57.177093,-2.166289,3208.8,496.08,2053.0,730.0,1344.2,1460.0,1436.6000000000001,49,70547,49663,51.97,PhD,Summer,93.74,7,60+,Female,C,12003.2,Retail,Health Services,4487.612531948946,6424.387468051054,Debit,0.9858065911794363,0.3962242292860434,0.4816719019693038,12753.6011266137
AB21 9LQ,Month_7,57.177093,-2.166289,1816.8000000000002,2464.8,2215.0,414.0,3981.0,2585.0,2414.0,42,58928,29941,89.52,PhD,Summer,97.55,3,20-30,Male,D,15460.0,Transportation,Groceries,8499.908430574791,6960.091569425209,Debit,0.691464924798262,0.4795866704459732,0.4333346691537751,17733.90582036926
AB21 9LQ,Month_8,57.177093,-2.166289,1621.04,2098.2000000000003,3484.0,679.1999999999999,2134.0,1095.0,2067.0,30,89514,43969,52.18,Bachelor's,Summer,68.5,3,30-40,Female,D,12453.0,Utilities,Electronics,5998.128233911673,6454.871766088327,Credit,0.6434994382411144,0.25346539675570834,0.4756078125140826,13199.114390579834
AB21 9LQ,Month_9,57.177093,-2.166289,3362.6,1288.0,3226.0,431.94,784.0,334.0,1772.0,31,106942,25143,93.61,Bachelor's,Fall,92.3,2,20-30,Male,D,10641.0,Utilities,Apparel,6093.776991138323,4547.223008861677,Credit,0.5372605816894753,0.2284747678872809,0.7139279506091052,11469.93834067775
AB21 9LQ,Month_10,57.177093,-2.166289,688.5,2797.0,1615.0,1423.0,3169.0,2216.0,1249.0,61,69069,12038,52.37,PhD,Fall,90.23,9,20-30,Female,A,13234.0,Hospitality,Dining,6151.654583978191,7082.345416021809,Debit,0.5540137076001537,0.3934067716025435,0.48993745616399187,14556.77248420892
AB21 9LQ,Month_11,57.177093,-2.166289,3993.95,2899.0,4655.0,268.8,2117.7000000000003,2839.0,4598.0,42,93769,17722,92.41,High School,Fall,93.53,3,50-60,Male,C,20864.800000000003,Hospitality,Health Services,10204.071688857715,8763.928311142285,Credit,0.809112805106617,0.5041301540039218,0.4870961040769128,22852.184542974366
AB21 9LQ,Month_12,57.177093,-2.166289,3184.3499999999995,2247.6,7953.749999999999,1359.6,1003.0,557.0,1011.0,52,111237,39157,82.21,Bachelor's,Winter,76.35,6,30-40,Male,B,12696.2,Transportation,Groceries,3296.45958416966,8245.540415830339,Debit,0.8940201253235573,0.24645752728352216,0.603007473739405,14057.676749178016
AB21 9LR,Month_1,57.176834,-2.164932,4519.5,1371.0,3312.9,1370.8799999999999,545.0,2734.0,3131.0,46,81038,44817,75.3,High School,Winter,87.45,4,30-40,Female,A,18409.600000000002,Hospitality,Electronics,3555.2490801153913,13180.75091988461,Debit,0.859486362947547,0.35801280949389314,0.4880521092608779,21074.560008908593
AB21 9LR,Month_2,57.176834,-2.164932,839.0,2934.0,4205.0,1965.0,1970.0,569.0,4401.0,32,51643,35599,57.25,Master's,Winter,67.6,3,30-40,Male,B,16883.0,Transportation,Health Services,8720.405267616476,8162.594732383524,Debit,0.5904199323007777,0.664631414660012,0.37700613406409295,18435.968092042018
AB21 9LR,Month_3,57.176834,-2.164932,1021.1999999999999,1506.0,3849.0,972.0,1667.0,2300.0,1864.0,32,98261,18839,62.84,Bachelor's,Spring,98.72,5,40-50,Male,D,14172.400000000001,Healthcare,Dining,4698.459942945486,8185.540057054514,Credit,0.8984993208901251,0.6734177599832004,0.37150203392060305,15246.370514555154
AB21 9LR,Month_4,57.176834,-2.164932,3592.6,1758.0,1311.0,1268.3999999999999,1036.0,1647.0,2246.0,64,97805,25703,84.51,PhD,Spring,88.91,5,40-50,Female,C,13396.900000000001,Retail,Apparel,3873.344570417785,8305.655429582215,Debit,0.986446984081089,0.4044533888697393,0.5567984743788938,14665.194705510921
AB21 9LR,Month_5,57.176834,-2.164932,4899.0,2454.0,4807.0,1471.2,561.0,2953.0,3816.0,64,104670,34757,75.61,Bachelor's,Spring,63.06,1,20-30,Male,E,22084.7,Utilities,Apparel,4265.5890125748265,15811.410987425174,Credit,0.830949010399678,0.3716128593487842,0.4055679410873472,24959.742248189654
AB21 9LR,Month_6,57.176834,-2.164932,2346.0,2357.1600000000003,3072.0,1316.3999999999999,2265.0,1253.0,2332.0,57,97584,16696,75.72,High School,Summer,95.12,7,30-40,Female,C,15488.000000000002,Healthcare,Groceries,6828.386536164811,7251.613463835189,Debit,0.9992868774637187,0.3710145729288003,0.4809037572861802,17802.77709610002
AB21 9LR,Month_7,57.176834,-2.164932,2880.0,1677.0,3418.0,972.0,2086.5,2025.0,4128.3,34,60896,25110,56.66,PhD,Summer,98.36,8,50-60,Male,E,16848.0,Retail,Groceries,6937.483785340856,9910.516214659143,Debit,0.7069648669706564,0.5825527932017033,0.4624770045050901,18970.47637043899
AB21 9LR,Month_8,57.176834,-2.164932,1531.8,3368.04,1524.0,772.8,2883.0,1810.0,2633.0,42,88311,42865,73.75,PhD,Summer,73.35,7,20-30,Female,C,14649.800000000001,Utilities,Dining,6090.094470432934,7227.905529567066,Credit,0.8391007899501295,0.21358381287979583,0.5228437863652515,16829.929229917332
AB21 9LR,Month_9,57.176834,-2.164932,875.0,2166.0,4390.0,1698.55,923.0,1980.3000000000002,3880.4700000000007,40,35156,30626,79.51,High School,Fall,81.56,1,60+,Female,C,14711.0,Healthcare,Electronics,3612.8903795445826,11098.109620455418,Debit,0.523484000659926,0.3593633135415627,0.6537752415947989,16460.756420805705
AB21 9LR,Month_10,57.176834,-2.164932,4241.0,1460.0,3277.0,219.0,2947.0,2143.05,4515.5,63,27725,34230,56.12,Bachelor's,Fall,99.68,6,30-40,Female,B,18290.0,Transportation,Electronics,10739.01346538885,7550.986534611149,Debit,0.5595998397858064,0.5649607496907462,0.4850742523121962,20114.08851640918
AB21 9LR,Month_11,57.176834,-2.164932,2912.95,2181.0,5216.25,1712.3999999999999,1208.0,2758.0,2156.0,49,95795,10273,98.72,Master's,Fall,78.04,2,30-40,Male,E,18079.600000000002,Healthcare,Apparel,7709.44266600269,8726.557333997309,Debit,0.8052499020832855,0.3246801382345407,0.4638449561695952,20670.192008190515
AB21 9LR,Month_12,57.176834,-2.164932,5598.450000000001,3219.6,4327.75,1005.0,2894.0,2274.0,3053.0,48,68124,35151,91.5,PhD,Winter,86.63,1,40-50,Male,E,17253.0,Retail,Apparel,6544.885911076126,10708.114088923874,Debit,0.5929243896805896,0.6088287104631166,0.4352777933972148,18328.494070749675
AB21 9LS,Month_1,57.176449,-2.164054,580.5,2954.0,3082.5,1343.0,2527.0,2472.0,4797.0,40,46641,23856,65.87,PhD,Winter,78.1,8,30-40,Female,E,18400.0,Utilities,Groceries,7754.823876318076,10645.176123681924,Credit,0.7226850289719625,0.6583556237848394,0.38141377754894884,21120.253400201516
AB21 9LS,Month_2,57.176449,-2.164054,2481.0,2080.0,1887.0,327.0,4899.7,2559.0,3229.6000000000004,55,74103,40176,78.17,High School,Winter,63.03,4,50-60,Female,C,17642.9,Healthcare,Health Services,5532.407284573355,10506.592715426645,Debit,0.8398304708532989,0.573752115985878,0.4129276206364275,18861.30795333207
AB21 9LS,Month_3,57.176449,-2.164054,792.0,901.0,2924.0,557.0,876.0,1692.0,1735.0,34,45800,19856,77.95,PhD,Spring,80.38,3,30-40,Male,B,10424.7,Healthcare,Health Services,2241.3624554581033,7235.637544541896,Debit,0.9531835514898538,0.6469070648257655,0.3571303917186707,11624.970974757152
AB21 9LS,Month_4,57.176449,-2.164054,4236.0,1894.0,4274.0,1515.0,2190.5,1244.0,2114.2000000000003,46,43699,15758,55.33,PhD,Spring,93.07,1,50-60,Female,B,18447.0,Utilities,Dining,5843.51932392994,10926.48067607006,Debit,0.958244205290124,0.5508601364118987,0.37407796234076485,20086.232087791963
AB21 9LS,Month_5,57.176449,-2.164054,963.5849999999999,2750.0,4338.0,1676.3999999999999,3779.0,2482.0,2309.0,19,99163,8611,71.91,Master's,Spring,61.66,9,20-30,Male,C,17986.0,Retail,Electronics,5365.742932995759,12620.25706700424,Credit,0.6246856385302746,0.46322859048469245,0.3677428044346251,20504.10571937202
